Longitude,Latitude
-7.3997296,4.0762326
-7.3965344,4.0759789
-7.3983127,4.0750595
-7.3959916,4.0773465
-7.3997861,4.0735956
-7.3961473,4.0756401
-7.3974947,4.0750443
-7.398474,4.072184
-7.39928436279297,4.076318359375
-7.39232635498047,4.07609901428223
-7.3971083,4.0764153
-7.3965782,4.0758509
-7.3971474,4.0763708
-7.3999724,4.0738488
-7.4005856,4.0706049
-7.3960958,4.0764787
-7.3975612,4.0759445
-7.3985963,4.074746
-7.3997635,4.0724206
-7.3896421,4.0746092
-7.3990176,4.0748892
-7.3991164,4.0755304
-7.3981938,4.0749097
-7.3975462,4.07599
-7.400445,4.072167
-7.3985459,4.0761706
-7.4006783,4.0733022
-7.3985541,4.0757118
-7.3978106,4.0783345
-7.3954255,4.0764222
-7.4003082,4.0733296
-7.3989221,4.072119
-7.3981249,4.074712
-7.3988973,4.074825
-7.4011812,4.0708994
-7.3976736,4.076596
-7.39989,4.07343
-7.3986764,4.0758342
-7.3957604,4.0765554
-7.3982098,4.0759705
-7.3962901,4.0769478
-7.3992913,4.0758607
-7.4001037,4.0730808
-7.398302,4.0768082
-7.3978327,4.0752704
-7.3985223,4.0727699
-7.3960955,4.0682771
-7.3984774,4.0754945
-7.3862907,4.0769138
-7.4004716,4.0730467
-7.3990051,4.0732565
-7.4008234,4.0738287
-7.3972926,4.0755789
-7.3986258,4.0745007
-7.398413,4.0759685
-7.4002463,4.0742257
-7.3959812,4.07792
-7.3984977,4.0747574
-7.3981237,4.0767926
-7.3966179,4.0754039
-7.3984549,4.0751475
-7.3957834,4.0773236
-7.3992283,4.0730895
-7.3992057,4.0731423
-7.3936947,4.0754505
-7.4008278,4.0738533
-7.3944748,4.0779518
-7.3998868,4.0735632
-7.3997121,4.0737552
-7.3982965,4.0730818
-7.3961447,4.0760388
-7.3991858,4.074459
-7.3978361,4.074815
-7.3997218,4.0714397
-7.4002201,4.0733726
-7.3981941,4.0768681
-7.3973881,4.0747738
-7.4003592,4.0723733
-7.3972297,4.0765243
-7.3982409,4.0768868
-7.3981773,4.0780448
-7.3990901,4.0714599
-7.400264,4.0739887
-7.39588,4.0768052
-7.3997656,4.0763843
-7.3991916,4.073377
-7.3987075,4.0729636
-7.3991116,4.0760447
-7.3970965,4.0761673
-7.3993424,4.0747442
-7.3981322,4.0758661
-7.4005571,4.0740732
-7.3983586,4.072373
-7.3924967,4.0733251
-7.3987723,4.0729469
-7.3982035,4.0762853
-7.3987164,4.0718397
-7.3974414,4.0751189
-7.3967595,4.0788563
-7.3949053,4.0773255
-7.3952922,4.0772456
-7.399178,4.0754625
-7.3980744,4.0782296
-7.3970938,4.0783641
-7.39974670410156,4.07209701538086
-7.395632,4.080321
-7.3959881,4.0762439
-7.4006948,4.0728771
-7.3969891,4.0763064
-7.3945292,4.0774363
-7.4003813,4.072609
-7.3950795,4.0826158
-7.395473,4.0765663
-7.3999678,4.0727283
-7.3981388,4.0768626
-7.3989463,4.0776517
-7.3965823,4.0765282
-7.3968928,4.0758165
-7.3968336,4.075965
-7.3993818,4.0736253
-7.3972616,4.0759162
-7.3986792,4.0703655
-7.3980046,4.0751682
-7.397832,4.0751457
-7.399328,4.0729766
-7.3988462,4.0718736
-7.3998515,4.0724815
-7.3986081,4.0744914
-7.3981386,4.0766872
-7.3976687,4.0764044
-7.3996451,4.072213
-7.3977495,4.0754055
-7.3966501,4.0767761
-7.3974882,4.0755477
-7.3965491,4.0759207
-7.4007567,4.0740028
-7.3978754,4.075849
-7.3985247,4.0747389
-7.4001288,4.0731168
-7.4000352,4.0742693
-7.4008704,4.0704141
-7.3986903,4.0733768
-7.397763,4.0742665
-7.3971345,4.0761861
-7.3997884,4.0756095
-7.3969993,4.0756124
-7.3990557,4.0756965
-7.395652,4.0775592
-7.3994027,4.0751382
-7.3982016,4.0778168
-7.3970674,4.0751873
-7.39820175170898,4.07489967346191
-7.39461212158203,4.07727165222168
-7.39876556396484,4.07328567504883
-7.39660186767578,4.07584953308105
-7.39601211547852,4.07699890136719
-7.3952839,4.0783623
-7.3999295,4.0680176
-7.399345,4.0727543
-7.3971301,4.0763577
-7.3954315,4.0764268
-7.3990362,4.0731473
-7.3964567,4.0806592
-7.3972693,4.0755817
-7.3999548,4.0734751
-7.3988947,4.073084
-7.3983275,4.0761004
-7.3978725,4.0740913
-7.398866,4.0753063
-7.3974363,4.0761041
-7.3991757,4.0727024
-7.3994974,4.0731691
-7.3997085,4.0733275
-7.3991359,4.074953
-7.4003121,4.07506
-7.3986367,4.076669
-7.4002578,4.0733337
-7.3948292,4.0744792
-7.4009872,4.0717461
-7.4003797,4.0747659
-7.3975266,4.0759182
-7.3917787,4.0743309
-7.3947729,4.0783451
-7.3862872,4.0769064
-7.399125,4.0750241
-7.3994581,4.0765902
-7.3986052,4.0759178
-7.4005777,4.0750704
-7.3960288,4.0770098
-7.3965414,4.0759027
-7.3992075,4.0733848
-7.4002687,4.0739406
-7.3992155,4.0738729
-7.3990868,4.0750818
-7.4003693,4.0729344
-7.3776847,4.0646296
-7.3998389,4.0735294
-7.3959528,4.0780051
-7.4010077,4.0712239
-7.3991237,4.0732755
-7.3965302,4.0774881
-7.3974904,4.0787774
-7.3989976,4.0762039
-7.4003208,4.072699
-7.3998052,4.0756324
-7.3978718,4.0762095
-7.3882533,4.074292
-7.39754791259766,4.07612380981445
-7.39603576660156,4.07622299194336
-7.4007035,4.0708155
-7.39769744873047,4.07432174682617
-7.39858856201172,4.07677536010742
-7.39846115112305,4.07482376098633
-7.39868011474609,4.07450065612793
-7.39883270263672,4.07404594421387
-7.3983358,4.0761881
-7.4003254,4.0727544
-7.3957843,4.0774518
-7.3959725,4.0767264
-7.3984561,4.0767132
-7.3981374,4.077133
-7.3776792,4.0645419
-7.4005577,4.0751039
-7.3999277,4.072682
-7.3971742,4.0760494
-7.39710235595703,4.07599258422852
-7.40036926269531,4.07348785400391
-7.39798736572266,4.07267456054687
-7.40066299438477,4.07163581848144
-7.39913330078125,4.07391395568848
-7.39713134765625,4.07578125
-7.38635559082031,4.07697906494141
-7.39896240234375,4.07341270446777
-7.4010368347168,4.07193069458008
-7.3982069,4.0771573
-7.39865036010742,4.07259941101074
-7.3978718,4.0756757
-7.3978057,4.0777202
-7.3991838,4.0731211
-7.3952153,4.0781237
-7.3993252,4.0747184
-7.3983647,4.07637
-7.3994883,4.0717119
-7.3972333,4.0786357
-7.3974628,4.0751562
-7.3993913,4.0742901
-7.3977639,4.0779588
-7.3991011,4.0750857
-7.3985327,4.0762873
-7.3969981,4.07974
-7.3982537,4.0777229
-7.3981094,4.0737914
-7.3985419,4.0735399
-7.3981182,4.0769162
-7.3954233,4.0787053
-7.397216,4.0792327
-7.3953975,4.0770476
-7.3959619,4.0767682
-7.39824066162109,4.07642974853516
-7.39978332519531,4.07241287231445
-7.39907379150391,4.07555541992187
-7.39663772583008,4.07622985839844
-7.3988913,4.0726746
-7.396253,4.0766757
-7.3969842,4.076294
-7.3978353,4.0752275
-7.3987936,4.0738521
-7.3981472,4.0783674
-7.3987336,4.0750779
-7.398605,4.073493
-7.4006761,4.0744147
-7.3985066,4.074456
-7.3989992,4.0729338
-7.3781944,4.0644783
-7.3959484,4.0771742
-7.3991564,4.0764926
-7.3974195,4.0783826
-7.3960081,4.0758553
-7.3956795,4.0817909
-7.4010492,4.0712431
-7.398855,4.0749742
-7.3985963,4.0756669
-7.4011541,4.0709832
-7.3953603,4.0788113
-7.3976852,4.0747816
-7.396791,4.0762642
-7.3974039,4.0759771
-7.3984359,4.0775078
-7.4013438,4.0709665
-7.3990444,4.0771775
-7.3958934,4.0764104
-7.3978088,4.0752417
-7.3984531,4.0739503
-7.4000587,4.0717204
-7.3968933,4.0758005
-7.3975345,4.0765209
-7.3965879,4.0774128
-7.3995047,4.0760311
-7.3993598,4.075209
-7.3989092,4.073398
-7.3790166,4.0646748
-7.3979806,4.0765266
-7.3991162,4.0750036
-7.4004447,4.0736095
-7.400858,4.0713928
-7.3993829,4.0741533
-7.3959591,4.0808955
-7.3782121,4.0646743
-7.3962268,4.0779152
-7.3959717,4.0771152
-7.4001886,4.0737865
-7.3985873,4.075079
-7.3950711,4.0786193
-7.4004603,4.0741625
-7.3978834,4.0785362
-7.3966893,4.0793786
-7.3991227,4.0760662
-7.3980217,4.0778012
-7.3971728,4.0755712
-7.3778243,4.0646808
-7.3978789,4.0785157
-7.4006039,4.0735316
-7.398368,4.0765789
-7.396909,4.0759133
-7.3987239,4.0718382
-7.3981641,4.0752001
-7.3970021,4.0753415
-7.39541015625,4.07660942077637
-7.3993492,4.0736092
-7.3982987,4.0758208
-7.4015973,4.0705025
-7.3962222,4.0773149
-7.4003608,4.0743448
-7.4004013,4.074747
-7.3949194,4.0785315
-7.39793853759766,4.07275390625
-7.40069885253906,4.07077140808105
-7.39493103027344,4.07815093994141
-7.3982178,4.073194
-7.3972544,4.0748749
-7.3987323,4.0767006
-7.3984609,4.0760022
-7.3925225,4.0752158
-7.3976974,4.0750569
-7.3986503,4.0700418
-7.3862938,4.0769183
-7.3950135,4.0786629
-7.3961191,4.0771868
-7.3964116,4.0803045
-7.3947474,4.0775207
-7.3992185,4.076947
-7.3971276,4.075187
-7.398664,4.0753125
-7.3963177,4.0777856
-7.3955557,4.0783046
-7.3958994,4.0767544
-7.3987439,4.074165
-7.4001611,4.0730649
-7.3987119,4.0761193
-7.4005117,4.0720665
-7.3987952,4.0719983
-7.3992824,4.0747777
-7.396506,4.0759146
-7.3983186,4.0738662
-7.3926227,4.0772017
-7.3987098,4.0721207
-7.3971675,4.0750532
-7.3966965,4.0761443
-7.3978261,4.0762736
-7.3863578,4.0769998
-7.3991217,4.0755818
-7.3965764,4.0756762
-7.3938813,4.0802544
-7.3975798,4.076054
-7.3999569,4.0728375
-7.3862848,4.0768851
-7.396536,4.077189
-7.396959,4.0762909
-7.3969343,4.0753679
-7.3967857,4.0762628
-7.3980551,4.0738636
-7.3975295,4.0789603
-7.4000068,4.0761748
-7.3994205,4.0720086
-7.4014096,4.0707093
-7.3971393,4.0762695
-7.3970996,4.0761478
-7.39483489990234,4.07980842590332
-7.3992862,4.0753051
-7.399123,4.0749256
-7.4008496,4.0719782
-7.3985388,4.0720545
-7.3984337,4.0737709
-7.3982419,4.0777403
-7.3989005,4.0736717
-7.399156,4.0750057
-7.3957485,4.0765852
-7.3962128,4.0776469
-7.3865278,4.0771203
-7.3988042,4.0732028
-7.4003527,4.0707442
-7.3995033,4.0755175
-7.3992569,4.076989
-7.3931783,4.074493
-7.3966634,4.0760722
-7.3983022,4.0762663
-7.3996992,4.0741462
-7.3957073,4.0766228
-7.3970135,4.0755976
-7.39776153564453,4.07790412902832
-7.39955673217773,4.07333297729492
-7.40082397460938,4.07103500366211
-7.39912567138672,4.07704811096191
-7.39541091918945,4.07640838623047
-7.39851226806641,4.07586059570312
-7.39715881347656,4.07608947753906
-7.39800567626953,4.07485618591309
-7.3952766418457,4.07766418457031
-7.399361,4.0743176
-7.396258,4.0773056
-7.3953697,4.0785368
-7.4006661,4.0731445
-7.3984041,4.0743332
-7.3956874,4.078345
-7.3966315,4.0762055
-7.4003508,4.0748411
-7.3981195,4.0729222
-7.3975178,4.0751955
-7.398655,4.0730545
-7.3945885,4.0773643
-7.3984545,4.0748611
-7.4008567,4.0719701
-7.3954344,4.0778168
-7.3961041,4.0796452
-7.397254,4.0743555
-7.39635467529297,4.07659797668457
-7.39745407104492,4.07547569274902
-7.39850311279297,4.07241897583008
-7.39486923217773,4.07737884521484
-7.39514312744141,4.07700386047363
-7.39631881713867,4.07666397094727
-7.39817352294922,4.0720874786377
-7.3956002,4.0764436
-7.4006765,4.0730747
-7.3980378,4.0785971
-7.3975813,4.0748119
-7.3985885,4.0746385
-7.4005167,4.0720069
-7.3959725,4.0777065
-7.3991235,4.0735079
-7.400423,4.0718619
-7.39507,4.07866
-7.3967297,4.075844
-7.3984321,4.0724906
-7.4001194,4.07367
-7.4004754,4.0748804
-7.3994553,4.0746151
-7.399888,4.0734513
-7.3992202,4.0715064
-7.3966548,4.0764585
-7.4009314,4.0706832
-7.3990857,4.0750775
-7.3991946,4.0738592
-7.4007569,4.0707073
-7.4001532,4.0737248
-7.3949176,4.0781724
-7.3989807,4.0736892
-7.4006998,4.0730219
-7.400286,4.0739157
-7.3984543,4.0736507
-7.399049,4.0757464
-7.398821,4.0748962
-7.4010012,4.0712227
-7.3990251,4.0737971
-7.3977934,4.0749011
-7.3983927,4.0765417
-7.3957382,4.0774405
-7.4015463,4.0714444
-7.391512,4.0763806
-7.3950023,4.0674658
-7.3990036,4.0735304
-7.3971237,4.0762161
-7.3992143,4.0740089
-7.3983366,4.0748088
-7.3951818,4.0733697
-7.4010677,4.0711033
-7.3970655,4.0783457
-7.4003952,4.0707678
-7.3786426,4.0646528
-7.3960085,4.0762255
-7.402305,4.076599
-7.3956733,4.0775836
-7.3999412,4.0734125
-7.3996643,4.0763336
-7.3991546,4.0759925
-7.3971183,4.0751134
-7.399112,4.0751219
-7.3957145690918,4.07830810546875
-7.39752197265625,4.07575950622559
-7.40046997070313,4.07347602844238
-7.40037612915039,4.07416496276855
-7.39823150634766,4.07745895385742
-7.39711380004883,4.07514114379883
-7.39753,4.0752
-7.3999753,4.0714333
-7.3992474,4.0713754
-7.3956528,4.0771362
-7.3995917,4.0744725
-7.3979435,4.0746508
-7.4007554,4.0740881
-7.3977417,4.0671684
-7.3954401,4.0763996
-7.394946,4.0777008
-7.4003351,4.0732644
-7.3987493,4.0729294
-7.3990838,4.075021
-7.398869,4.0727516
-7.3944726,4.0779294
-7.4016268,4.0709942
-7.3989359,4.0741712
-7.40082702636719,4.07388191223145
-7.39916534423828,4.07502174377441
-7.40035171508789,4.07483367919922
-7.39789047241211,4.07503700256348
-7.3982602,4.0765425
-7.3938448,4.0805299
-7.3952438,4.0765555
-7.3999628,4.0753826
-7.3961712,4.0768245
-7.3986059,4.0737675
-7.3954146,4.0787059
-7.3987302,4.0760545
-7.39543228149414,4.0763916015625
-7.39874496459961,4.07556838989258
-7.39574737548828,4.07747497558594
-7.3958591,4.0764549
-7.3958908,4.0800334
-7.3973376,4.0792857
-7.3987242,4.0776019
-7.3981837,4.0771387
-7.3992329,4.074924
-7.3995709,4.0728309
-7.3947053,4.078832
-7.3953985,4.0774722
-7.3966555,4.0761615
-7.3997336,4.0742413
-7.3978682,4.0777528
-7.3137393,4.1366138
-7.3959155,4.0708812
-7.3968567,4.0761498
-7.3956994,4.077087
-7.3972252,4.0765258
-7.3983604,4.0738249
-7.3992377,4.0768933
-7.4004571,4.0707063
-7.3991771,4.0738422
-7.3962586,4.0775646
-7.3997209,4.0722007
-7.3999979,4.0728559
-7.3971042,4.0755151
-7.399193,4.0724662
-7.399131,4.0737547
-7.3996271,4.0738098
-7.3996628,4.0722114
-7.3986161,4.0730346
-7.4002266,4.0740209
-7.396208,4.0762958
-7.39851913452148,4.07790031433106
-7.39643249511719,4.07560615539551
-7.4003941,4.0742044
-7.3986738,4.0761262
-7.3979985,4.0770318
-7.3944861,4.0779117
-7.3983585,4.0738314
-7.3994935,4.0740345
-7.3995152,4.0739168
-7.3988579,4.0753436
-7.3982827,4.0770194
-7.3952824,4.0783235
-7.395481,4.078047
-7.396125,4.0760775
-7.3961031,4.0775062
-7.4003088,4.0747259
-7.3993331,4.0742351
-7.3982842,4.0784946
-7.39574,4.0774398
-7.3955398,4.0779317
-7.3999253,4.0761236
-7.3982197,4.0777212
-7.3992099,4.0725621
-7.4007584,4.0712775
-7.3960649,4.0761377
-7.3966211,4.0754107
-7.3966901,4.0804075
-7.3953571,4.0782252
-7.40076675415039,4.07230453491211
-7.39792327880859,4.0737247467041
-7.3981559753418,4.07469825744629
-7.39720764160156,4.07563514709473
-7.39844436645508,4.07593269348145
-7.3981803894043,4.0768611907959
-7.39567642211914,4.07798919677734
-7.39897155761719,4.07414512634277
-7.39729537963867,4.07578811645508
-7.3972087,4.0796784
-7.3996504,4.075334
-7.3962541,4.0770254
-7.39547,4.0765786
-7.3985922,4.0735974
-7.398133,4.0763209
-7.3958986,4.0771927
-7.3981823,4.0770437
-7.4009535,4.0712549
-7.3992662,4.0733911
-7.3981152,4.0744551
-7.3970303,4.0752346
-7.397256,4.0744927
-7.3990591,4.0730784
-7.3960802,4.0765794
-7.3798821,4.0645193
-7.3780056,4.0647217
-7.4007763,4.0740618
-7.399176,4.0750652
-7.3981259,4.0760104
-7.4007861,4.0710068
-7.3996774,4.0742663
-7.3988907,4.0750241
-7.3974452,4.0751107
-7.386503,4.077151
-7.400073,4.0725756
-7.3960358,4.0781691
-7.3954108,4.0785358
-7.3986676,4.0766721
-7.3993973,4.0735435
-7.3994073,4.0751199
-7.3963232,4.0756907
-7.3991608,4.0749941
-7.4002751,4.0733317
-7.3990431,4.0740405
-7.3981496,4.0729785
-7.3975764,4.0791663
-7.3960766,4.077002
-7.3976639,4.0757385
-7.39891,4.07684
-7.3975847,4.0749108
-7.3987587,4.075257
-7.4000193,4.0742756
-7.4007131,4.0717023
-7.3995411,4.0751193
-7.3987248,4.0752208
-7.3997425,4.0721394
-7.3994864,4.0725067
-7.3963529,4.0768359
-7.3977125,4.0754651
-7.3987481,4.0770578
-7.3979866027832,4.07425689697266
-7.39975662231445,4.0746467590332
-7.39808349609375,4.07641067504883
-7.3986954,4.0721025
-7.4004962,4.0741494
-7.3993919,4.0750762
-7.401145,4.0708036
-7.3991409,4.075028
-7.3946078,4.0773299
-7.3951278,4.077029
-7.3975349,4.0752396
-7.3966795,4.0761438
-7.399198,4.0742584
-7.4006798,4.0735652
-7.3948393,4.0782097
-7.3985011,4.0760207
-7.397707,4.0766057
-7.3974179,4.0762569
-7.396582,4.0754152
-7.3961954,4.0762902
-7.3994516,4.075065
-7.3997302,4.0746977
-7.3991349,4.0750223
-7.4006644,4.074253
-7.3998269,4.0722799
-7.3932233,4.0751901
-7.3966249,4.0761709
-7.3969,4.0758
-7.3982780456543,4.07506256103516
-7.39945831298828,4.07259635925293
-7.39772109985352,4.07594604492188
-7.40000762939453,4.07585144042969
-7.3989143,4.0721355
-7.3975294,4.0741241
-7.3953339,4.0772292
-7.3974121,4.0742951
-7.3958801,4.0764682
-7.3966732,4.0793782
-7.3963342,4.0798732
-7.3958802,4.0774902
-7.3990876,4.0734634
-7.38730926513672,4.07741050720215
-7.39667892456055,4.07727355957031
-7.40101776123047,4.07049598693848
-7.38729705810547,4.07741470336914
-7.40023574829102,4.07468605041504
-7.39851837158203,4.07220001220703
-7.3971546,4.0751483
-7.3955779,4.0763977
-7.4001447,4.0747068
-7.3994162,4.0751172
-7.3965995,4.0766056
-7.3997745,4.0756671
-7.3873623,4.0774156
-7.3985373,4.0775259
-7.396652,4.0759864
-7.3992471,4.0759241
-7.397936,4.0735511
-7.3981574,4.0765357
-7.3970257,4.0763053
-7.398495,4.0761518
-7.3971693,4.0759793
-7.3994276,4.0742583
-7.3982578,4.0731558
-7.3995376,4.0734353
-7.3990158,4.0775788
-7.4002168,4.0734668
-7.3997613,4.0761703
-7.39993,4.0728284
-7.3985264,4.0721849
-7.398154,4.0773785
-7.3986652,4.0703206
-7.3982599,4.0765302
-7.3983373,4.0734027
-7.3964135,4.0807425
-7.3985675,4.0743958
-7.4007592,4.0742883
-7.3973358,4.0792476
-7.39826,4.07823
-7.3974039,4.0796375
-7.3998447,4.0728683
-7.3976016,4.074872
-7.3975438,4.0757441
-7.39864,4.0762912
-7.3967886,4.0787503
-7.3984682,4.0736235
-7.3973752,4.0763405
-7.3992497,4.0730466
-7.3980327,4.0770681
-7.397652,4.0736035
-7.399835,4.073496
-7.3968429,4.079955
-7.3970385,4.076276
-7.3956517,4.0786891
-7.39535522460938,4.08171768188477
-7.4007154,4.0743524
-7.3137393,4.1366138
-7.3948392,4.077438
-7.4008771,4.0718703
-7.3959214,4.0767463
-7.3981444,4.0783761
-7.3980178,4.076443
-7.3956301,4.0767895
-7.3885274,4.0772968
-7.3985845,4.075225
-7.3969927,4.0763146
-7.3994784,4.0725895
-7.3995521,4.0724947
-7.3965402,4.0800093
-7.3895936,4.0846674
-7.3992057800293,4.07592163085937
-7.39857788085938,4.07439346313477
-7.39854507446289,4.07634315490723
-7.3995231628418,4.07252502441406
-7.3782332,4.0644453
-7.3977799,4.0765307
-7.38055877685547,4.06513671875
-7.40073623657227,4.07431106567383
-7.39788665771484,4.0752815246582
-7.39906387329102,4.07611083984375
-7.40107192993164,4.07114067077637
-7.3991158,4.0757738
-7.3862608,4.0768571
-7.4005883,4.0740339
-7.386442,4.0770643
-7.3980346,4.0754532
-7.3995468,4.0759312
-7.4006473,4.0733639
-7.37768,4.06453
-7.3925065,4.0744179
-7.4006474,4.0731773
-7.3966704,4.0795928
-7.396041,4.0769565
-7.3975404,4.0757991
-7.3980796,4.0784885
-7.3957815,4.0769662
-7.3984841,4.0748885
-7.3983244,4.0781218
-7.3970817,4.0762624
-7.3994143,4.0751109
-7.4000671,4.0742236
-7.3985392,4.0747982
-7.3961376,4.0762689
-7.3863528,4.0770162
-7.3970825,4.0788591
-7.3962489,4.0805016
-7.3979912,4.0722733
-7.3954364,4.0774688
-7.3979176,4.0785031
-7.3776654,4.0645333
-7.395506,4.0764944
-7.3993984,4.0726806
-7.39938,4.0758852
-7.3991014,4.0738959
-7.3989795,4.0729819
-7.3956975,4.0774942
-7.39885,4.07388
-7.3975181,4.0761942
-7.3972299,4.0786387
-7.3989642,4.0690271
-7.3990626,4.0761021
-7.3988071,4.0734966
-7.3974981,4.079022
-7.3988766,4.0747628
-7.3970826,4.0758566
-7.3988871,4.0745071
-7.4008966,4.074733
-7.3984227,4.0761027
-7.3975393,4.073316
-7.3990694,4.0750948
-7.3992061,4.0750111
-7.4008784,4.0708458
-7.3977041,4.0756819
-7.399394,4.0751454
-7.3960168,4.0657068
-7.3994188,4.075107
-7.3983581,4.0754838
-7.3973735,4.0794515
-7.4007927,4.0732257
-7.3977764,4.0763486
-7.4002918,4.0718187
-7.3958716,4.078078
-7.3975915,4.0740457
-7.4000087,4.0722302
-7.3994398,4.0726668
-7.3944597,4.0779545
-7.3978666,4.0772986
-7.3962902,4.0758487
-7.4002213,4.0734492
-7.3975497,4.0762278
-7.3962525,4.0763102
-7.3949131,4.0785443
-7.3955167,4.0785777
-7.3961479,4.0760229
-7.3864533,4.0770671
-7.3973364,4.0743846
-7.396485,4.0791553
-7.39883193969727,4.07297973632812
-7.39784927368164,4.07468185424805
-7.40046310424805,4.07378387451172
-7.39802932739258,4.07538642883301
-7.39272232055664,4.07583656311035
-7.3985933,4.0762841
-7.398099,4.0747764
-7.3947962,4.0680262
-7.4005713,4.0717802
-7.3983843,4.075585
-7.3983859,4.0749763
-7.3864078,4.0771067
-7.4006789,4.0729466
-7.4001884,4.0740532
-7.3980492,4.0760652
-7.3994721,4.0750416
-7.3981631,4.0756872
-7.3906727,4.0737294
-7.396634,4.0762114
-7.4003599,4.0732492
-7.3975664,4.0752069
-7.3979124,4.0763079
-7.3975487,4.0741283
-7.3959291,4.0767311
-7.3991059,4.0735067
-7.3983008,4.0727173
-7.3956767,4.0767362
-7.3978285,4.0756913
-7.4004206,4.0742451
-7.3986001,4.0755462
-7.3963805,4.0768316
-7.3981901,4.0766915
-7.3977288,4.0726173
-7.3995811,4.0743953
-7.3959483,4.0780118
-7.3948953,4.0781748
-7.3956917,4.0777742
-7.3980514,4.0734496
-7.398148,4.0780192
-7.3979585,4.0781189
-7.3966811,4.0789024
-7.3966579,4.0767818
-7.4002686,4.0749642
-7.3985449,4.072741
-7.3966997,4.0764141
-7.4009952,4.0705189
-7.3992812,4.0742907
-7.3980771,4.0774733
-7.3986706,4.0725832
-7.3977965,4.0752338
-7.4001821,4.0724654
-7.3961835,4.081111
-7.3991121,4.0750755
-7.3980605,4.0775019
-7.3995771,4.0744232
-7.3983102,4.0761746
-7.378216,4.0644743
-7.4008329,4.0719906
-7.3980832,4.076449
-7.400889,4.0718678
-7.3990874,4.0766063
-7.3964066,4.0771029
-7.3954768,4.0786613
-7.4000242,4.0747999
-7.39665451049805,4.07530517578125
-7.39611129760742,4.07695960998535
-7.39680023193359,4.075927734375
-7.40094375610352,4.0710620880127
-7.39682388305664,4.07552452087402
-7.39602355957031,4.0757568359375
-7.39873733520508,4.07387580871582
-7.39942474365234,4.07452697753906
-7.3960563659668,4.07698707580566
-7.3991352,4.0750051
-7.3969518,4.0785465
-7.3969072,4.0753966
-7.3999073,4.0719095
-7.398862,4.0763248
-7.3970117,4.0752917
-7.3989699,4.0762197
-7.3961972,4.0762886
-7.3976549,4.075939
-7.3998015,4.0737852
-7.3968484,4.0768733
-7.4006002,4.0740624
-7.3981388,4.0759952
-7.3976428,4.0757286
-7.4002533,4.0739595
-7.39983139038086,4.07405815124512
-7.38628845214844,4.07691116333008
-7.38761596679687,4.07718353271484
-7.3983034,4.0766895
-7.3990983,4.0750616
-7.3984016418457,4.07253684997559
-7.39727783203125,4.0758716583252
-7.39873886108398,4.07444877624512
-7.39898147583008,4.07233619689941
-7.397623,4.0740514
-7.395383,4.0775352
-7.3956405,4.0775618
-7.3977061,4.0787788
-7.3950054,4.0785595
-7.3941322,4.0740847
-7.3973072,4.075123
-7.3995626,4.0725315
-7.3999629,4.071832
-7.3980375,4.0759457
-7.3975335,4.075455
-7.3975511,4.0765313
-7.3963577,4.0765982
-7.3953799,4.0778949
-7.4001596,4.0715896
-7.3992461,4.0742507
-7.4006453,4.074457
-7.3976991,4.0764981
-7.3959452,4.0767883
-7.39288,4.0768737
-7.3981822,4.076487
-7.3964565,4.0773062
-7.3989757,4.0756938
-7.3937638,4.0796877
-7.3973048,4.0795546
-7.3967345,4.0792867
-7.3971185,4.0763971
-7.4002249,4.0734488
-7.3984023,4.0757414
-7.3977781,4.0684441
-7.3994006,4.0761472
-7.3982449,4.0764776
-7.4003938,4.0725755
-7.3992064,4.0750651
-7.396139,4.0776971
-7.4002568,4.0733927
-7.39940719604492,4.07563972473145
-7.39703063964844,4.07889785766602
-7.39915542602539,4.07498435974121
-7.3974531,4.0783375
-7.3950909,4.078601
-7.3981742,4.0773482
-7.3978549,4.076268
-7.3977435,4.0784242
-7.3969265,4.0798359
-7.3963595,4.0765838
-7.3976709,4.077566
-7.3960611,4.0778358
-7.3946566,4.0776665
-7.4015042,4.0708705
-7.39795761108398,4.07845039367676
-7.39828186035156,4.0766773223877
-7.39697570800781,4.07947692871094
-7.3954522,4.0777945
-7.3986372,4.0722478
-7.3970469,4.0752313
-7.3962851,4.076296
-7.3963088,4.0769192
-7.3972494,4.0762001
-7.3972422,4.0756202
-7.3994048,4.0751175
-7.3956764,4.0771247
-7.3978522,4.0763327
-7.3964331,4.0763846
-7.397645,4.0788215
-7.3962042,4.0776227
-7.3955366,4.0777061
-7.3961052,4.0774624
-7.3976002,4.0756991
-7.4000481,4.0711101
-7.3981857,4.075364
-7.396205,4.0763787
-7.3972861,4.0752273
-7.3982642,4.0731405
-7.3988582,4.0731161
-7.4012062,4.0709586
-7.3984789,4.0759179
-7.3993697,4.073598
-7.4005508,4.0728085
-7.3873225,4.0774055
-7.397173,4.0757199
-7.3978064,4.0729334
-7.3986303,4.0733016
-7.398465,4.0754238
-7.398276,4.0751105
-7.4014492,4.0714217
-7.3974162,4.0791689
-7.3990049,4.0760011
-7.395443,4.078105
-7.4007498,4.0733011
-7.3993763,4.0749937
-7.399514,4.0755151
-7.397647,4.0775454
-7.4002212,4.0719287
-7.4007521,4.0740963
-7.396447,4.0768039
-7.3978752,4.0758119
-7.3990342,4.075601
-7.3988145,4.0737608
-7.3970253,4.0763288
-7.3959004,4.0775059
-7.4000229,4.0758391
-7.3985047,4.0754496
-7.3978071,4.0752462
