Id;DriverId;UserId;Departure;Destination;CreateDate;UpdateDate;PlateNo;Price;DepLatitude;DepLongitude;DesLatitude;DesLongitude;TripsStatus;CancelUser;tripStarted
5304;91;187;Esref Bitlis Caddesi No: 90 Aydinkent Mah. Basiskele;Mimoza Sokak No: 14 Masukiye Mah. Kartepe;2020-08-28 10:51:27.230000000;2020-08-28 10:20:56.983000000;41T1121 ;102;40,696907;29,950596;40,706629;30,123632;True;False;True
5305;92;210;Yaylacik, Kavaklioglu Sk. No:19, 41140 Basiskele/Kocaeli, Türkiye;28 Haziran Mh., Atalay Sk. No:66, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 10:51:43.247000000;2020-08-28 11:08:12.680000000;41T1142 ;45;40,726049;29,974718;40,777625;29,946986;True;False;True
5306;93;316;12. Sokak No: 12 Dogantepe Mah. Basiskele;Basyigit Sokak No: 34 Hatipköy Mah. Izmit;2020-08-28 10:51:56.323000000;2020-08-28 11:18:12.167000000;41T1111 ;80;40,697752;29,994835;40,773101;29,880766;True;False;True
5307;94;341;Yaylacik, Karamürsel Cd. 223-1, 41140 Basiskele/Kocaeli, Türkiye;Malta Mh., Taha Sk No:10, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 10:52:00.200000000;2020-08-28 11:13:20.380000000;41T1117 ;58;40,725879;29,977825;40,793869;29,950449;True;False;True
5308;91;366;Seyid Caddesi No: 40–42 Vezirçiftligi Mah. Basiskele;Subay Sokak No: 1 Uzunbey Mah. Kartepe;2020-08-28 10:52:14.857000000;2020-08-28 11:06:34.150000000;41T1121 ;55;40,736772;29,96048;40,756793;30,047222;True;False;True
5309;92;366;Ovacik, Mimar Sk. No:12, 41140 Basiskele/Kocaeli, Türkiye;Sanayi, 34906 Pendik/Istanbul, Türkiye;2020-08-28 10:52:18.683000000;2020-08-28 11:48:48.137000000;41T1142 ;280;40,740656;29,979649;40,905371;29,31686;True;False;True
5310;93;134;Turgutlu Sokak No: 23 Yesilyurt Mah. Basiskele;Temel Ay Sokak No: 25 Yuvacik Yakacik Mah. Basiskele;2020-08-28 10:52:26.980000000;2020-08-28 11:00:34.250000000;41T1111 ;23;40,71439;29,958761;40,682884;29,957786;True;False;True
5311;94;210;Çelikiz Sokak No: 23A Pasadag Mah. Basiskele;Ayaz Sokak No: 56 Yeni Mah. Izmit;2020-08-28 10:53:00.390000000;2020-08-28 11:12:18.550000000;41T1117 ;71;40,715885;29,974897;40,772454;29,882502;True;False;True
5312;91;332;Karadenizliler, Basyigit Cd. No:160, 41140 Basiskele/Kocaeli, Türkiye;No:, Alikahya Fatih, Sanayi Cd. No:98, 41310 Izmit/Kocaeli, Türkiye;2020-08-28 10:53:00.623000000;2020-08-28 11:04:27.843000000;41T1121 ;38;40,734443;29,972982;40,762214;29,987695;True;False;True
5313;92;161;Mehmetaga, Kanal Yolu Cd. No:25, 41140 Basiskele/Kocaeli, Türkiye;Camidüzü, Selale Sk., 41090 Basiskele/Kocaeli, Türkiye;2020-08-28 10:53:23.373000000;2020-08-28 11:13:27.843000000;41T1142 ;52;40,730981;29,98544;40,661929;29,992293;True;False;True
5314;93;413;Mert Sokak No: 15 Sanayi Mah. Izmit;Çevrim Sokak No: 104 Derbent Mah. Kartepe;2020-08-28 10:53:27.297000000;2020-08-28 11:12:16.457000000;41T1111 ;67;40,740151;29,949;40,722928;30,098223;True;False;True
5315;94;274;Salim Dervisoglu Caddesi No: 356 Köseköy Mah. Kartepe;Bozkent Sokak No: 2 Yeniköy Merkez Mah. Basiskele;2020-08-28 10:53:42.623000000;2020-08-28 11:09:19.110000000;41T1117 ;64;40,747605;29,993664;40,700634;29,877953;True;False;True
5316;91;200;Karadenizliler, Barbaros Cd. No:94, 41140 Basiskele/Kocaeli, Türkiye;Ayazma, Kurtulus Blv. No:206, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 10:53:52.953000000;2020-08-28 11:07:02.077000000;41T1121 ;50;40,73807;29,974068;40,804635;29,958887;True;False;True
5318;93;176;Galip Erenoglu Caddesi No: 49-1B Yesilyurt Mah. Basiskele;Dogru Sokak No: 3 Yuvacik Yakacik Mah. Basiskele;2020-08-28 10:54:08.373000000;2020-08-28 11:01:18.213000000;41T1111 ;19;40,712997;29,96551;40,686504;29,961461;True;False;True
5320;91;132;Yaylacik, Ilkbahar Sk. No:20, 41140 Basiskele/Kocaeli, Türkiye;17 Agustos, Neyzen Sk. No:9, 41250 Kartepe/Kocaeli, Türkiye;2020-08-28 10:54:27.280000000;2020-08-28 11:09:35.200000000;41T1121 ;35;40,728223;29,970831;40,744299;30,018774;True;False;True
5321;92;162;Karadenizliler, Basyigit Cd. No:146, 41140 Basiskele/Kocaeli, Türkiye;Serdar, Orkide Sk. No:104, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 10:55:25.657000000;2020-08-28 11:10:10.147000000;41T1142 ;55;40,735634;29,977749;40,76902;29,897669;True;False;True
5322;93;177;Kiliç Sokak No: 32 Yaylacik Mah. Basiskele;Bora Sokak No: 80 Tavsantepe Mah. Izmit-;2020-08-28 10:56:29.173000000;2020-08-28 11:09:24.167000000;41T1111 ;37;40,730276;29,978881;40,77541;29,961437;True;False;True
5323;94;125;Cumhuriyet Caddesi No: 201E Pasadag Mah. Basiskele;Arizli Caddesi No: 59 Arizli Mah. Izmit;2020-08-28 10:57:03.943000000;2020-08-28 11:20:12.243000000;41T1117 ;70;40,700352;29,979631;40,780899;29,895159;True;False;True
5324;91;136;Alsancak Caddesi No: 257–273 Ovacik Mah. Basiskele;Kurtulus Bulvari No: 204 Ayazma Mah. Izmit;2020-08-28 10:57:18.020000000;2020-08-28 11:12:42.853000000;41T1121 ;44;40,74515;29,975813;40,804737;29,959957;True;False;True
5325;92;179;Kullar Cad No: 159A Ovacik Mah. Basiskele;Kizilcik Sokak No: 45 Masukiye Mah. Kartepe;2020-08-28 10:57:29.333000000;2020-08-28 11:17:42.853000000;41T1142 ;70;40,736241;29,986438;40,712428;30,118942;True;False;True
5326;93;331;Huripasa Cad No: 52 Pasadag Mah. Basiskele;Irmak Sokak No: 44 Yesilova Mah. Izmit;2020-08-28 10:57:49.820000000;2020-08-28 11:15:25.520000000;41T1111 ;51;40,704709;29,987292;40,790927;29,973004;True;False;True
5327;94;247;Akçakesme Sokak No: 26 Pasadag Mah. Basiskele;Çamlica Sokak No: 47 Yuvacik Yakacik Mah. Basiskele;2020-08-28 10:58:01.787000000;2020-08-28 11:08:34.507000000;41T1117 ;22;40,708318;29,976254;40,682208;29,953495;True;False;True
5329;92;175;Yagmur Sokak No: 6 Fatih Mah. Basiskele;Karli Sokak No: 1 Kabaoglu Mah. Izmit;2020-08-28 10:58:22.270000000;2020-08-28 11:16:56.983000000;41T1142 ;49;40,708848;29,959718;40,785377;29,928277;True;False;True
5330;93;365;Cumhuriyet Caddesi No: 235C Pasadag Mah. Basiskele;Erturk Sok No: 22 Derbent Mah. Kartepe;2020-08-28 10:58:36.977000000;2020-08-28 11:24:12.680000000;41T1111 ;58;40,710269;29,982044;40,711257;30,111841;True;False;True
5331;94;136;Aras Sokak No: 14 Yesilyurt Mah. Basiskele;Baglar Yolu Sokak No: 32/1 Hacihizir Mah. Izmit;2020-08-28 10:58:53.837000000;2020-08-28 11:16:12.167000000;41T1117 ;42;40,721864;29,957076;40,76948;29,928396;True;False;True
5332;91;380;Ulus Caddesi No: 48–56 Pasadag Mah. Basiskele;Bogaziçi Sokak No: 4 Yahyakaptan Mah. Izmit;2020-08-28 10:59:10.663000000;2020-08-28 11:12:20.380000000;41T1121 ;46;40,712991;29,973234;40,774095;29,972004;True;False;True
5333;92;168;Esref Bitlis Caddesi No: 27 Aydinkent Mah. Basiskele;Ordulu Sokak No: 87 Karadenizliler Mah. Basiskele;2020-08-28 11:15:53.363000000;2020-08-28 11:25:34.150000000;41T1142 ;31;40,702783;29,9494;40,749476;29,964121;True;False;True
5334;93;268;Akkol Sok No: 17 Karadenizliler Mah. Basiskele;Kuyulu Sokak No: 9 Derbent Mah. Kartepe;2020-08-28 11:16:11.833000000;2020-08-28 11:40:48.137000000;41T1111 ;83;40,744557;29,971005;40,706466;30,102631;True;False;True
5335;94;248;Aritma Yolu Caddesi No: 42 Kullar Yakacik Mah. Basiskele;Gül Sokak No: 51-1 Yenisehir Mah. Izmit;2020-08-28 11:16:25.770000000;2020-08-28 11:29:34.250000000;41T1117 ;40;40,716107;29,979754;40,775144;29,965913;True;False;True
5336;91;180;Alsancak Caddesi No: 177 Ovacik Mah. Basiskele;Bagtepe Sokak No: 6 Orhan Mah. Izmit;2020-08-28 11:16:39.473000000;2020-08-28 11:30:18.550000000;41T1121 ;44;40,737715;29,985078;40,777619;29,926542;True;False;True
5337;92;264;Buket Sokak No: 34 Yesilyurt Mah. Basiskele;17 Agustos Bulvari No: 22 Tepeköy Mah. Izmit;2020-08-28 11:16:58.710000000;2020-08-28 11:37:27.843000000;41T1142 ;56;40,711086;29,962589;40,80308;29,96769;True;False;True
5338;93;250;Bursa Caddesi No: 39 Yesilyurt Mah. Basiskele;Morgül Sokak No: 5 Damlar Mah. Basiskele;2020-08-28 11:18:14.100000000;2020-08-28 11:26:27.843000000;41T1111 ;25;40,721527;29,945173;40,691528;29,920694;True;False;True
5339;94;371;Battal Gazi Sokak No: 25 Yesilyurt Mah. Basiskele;Aydinli Sokak No: 3 Kullar Yakacik Mah. Basiskele;2020-08-28 11:18:33.040000000;2020-08-28 11:26:16.457000000;41T1117 ;16;40,714248;29,958237;40,720429;29,982593;True;False;True
5340;91;144;Ulus Caddesi No: 76 Pasadag Mah. Basiskele;Havva Sokak No: 48 Serdar Mah. Izmit;2020-08-28 11:18:46.367000000;2020-08-28 11:38:19.110000000;41T1121 ;68;40,711051;29,972144;40,766774;29,889131;True;False;True
5341;92;157;Hürler Caddesi No: 244 Yesilyurt Mah. Basiskele;Kara Asma Sokak No: 4-1 Yenisehir Mah. Izmit;2020-08-28 11:18:58.570000000;2020-08-28 11:29:02.077000000;41T1142 ;40;40,718216;29,96874;40,778666;29,969794;True;False;True
5342;93;157;Halil Aga Sokak No: 17 Yaylacik Mah. Basiskele;Abdülhamit Caddesi No: 26 Döngel Mah. Basiskele;2020-08-28 11:19:22.400000000;2020-08-28 11:32:18.213000000;41T1111 ;30;40,730854;29,976995;40,693304;29,941054;True;False;True
5343;94;417;Hoca Ahmet Yesevi Caddesi No: 218 Fatih Mah. Basiskele;Ulus Caddesi No: 62 Pasadag Mah. Basiskele;2020-08-28 11:19:40.527000000;2020-08-28 11:26:35.200000000;41T1117 ;20;40,708898;29,951271;40,712041;29,973724;True;False;True
5344;91;305;Hastane Caddesi No: 118 Pasadag Mah. Basiskele;Kanalyolu Caddesi No: 73–109 Yaylacik Mah. Basiskele;2020-08-28 11:19:56.837000000;2020-08-28 11:26:10.147000000;41T1121 ;23;40,706941;29,97572;40,734384;29,971539;True;False;True
5345;92;187;Mert Inan Sokak No: 85 Yaylacik Mah. Basiskele;Çuhane Caddesi No: 19 Köseköy Mah. Kartepe;2020-08-28 11:20:12.900000000;2020-08-28 11:31:24.167000000;41T1142 ;28;40,724567;29,971224;40,755812;29,989621;True;False;True
5346;93;171;Nesil Sok No: 5 Sanayi Mah. Izmit;Firatli Sokak No: 10 Yenisehir Mah. Izmit;2020-08-28 11:20:28.790000000;2020-08-28 11:30:12.243000000;41T1111 ;35;40,729461;29,949654;40,778013;29,969987;True;False;True
5347;94;184;D-130 Karayolu Cd. No: 31 Sanayi Mah. Izmit;Birinci Sokak No: 25 Kullar Yakacik Mah. Basiskele;2020-08-28 11:20:45.323000000;2020-08-28 11:28:42.853000000;41T1117 ;20;40,725685;29,953542;40,721159;29,980025;True;False;True
5348;91;269;Kugu Sokak No: 12 Sanayi Mah. Izmit;Cevizlik Caddesi No: 76 Balaban Mah. Kartepe;2020-08-28 11:21:01.357000000;2020-08-28 11:34:25.520000000;41T1121 ;87;40,735366;29,945411;40,701008;30,079148;True;False;True
5349;92;164;Yanki Sokak No: 32 Sanayi Mah. Izmit;Yanki Sokak No: 4 Sanayi Mah. Izmit;2020-08-28 11:21:14.933000000;2020-08-28 11:23:34.507000000;41T1142 ;12;40,728907;29,951368;40,733834;29,955145;True;False;True
5350;93;168;Basyigit Caddesi No: 174/1–190 Karadenizliler Mah. Basiskele;Enver Pasa Caddesi No: 20A Arslanbey Mah. Kartepe;2020-08-28 11:21:29.323000000;2020-08-28 11:36:56.983000000;41T1111 ;37;40,734595;29,968772;40,692274;30,030841;True;False;True
5351;94;292;Pembe Kösk Sokak No: 1 Sanayi Mah. Izmit;Orhan Veli Kanik Sokak No: 5 Ataevler Mah. Kartepe;2020-08-28 11:21:46.310000000;2020-08-28 11:33:12.680000000;41T1117 ;53;40,749889;29,95033;40,738598;30,050286;True;False;True
5352;91;188;Altintas Sokak No: 7–17 Kullar Yakacik Mah. Basiskele;Ortanca Sokak No: 7 Topçular Mah. Izmit;2020-08-28 11:22:06.967000000;2020-08-28 11:42:12.167000000;41T1121 ;55;40,720831;29,979295;40,777572;29,933219;True;False;True
5353;92;191;Hanim Aga Sok No: 11 Pasadag Mah. Basiskele;Portakal Hafiz Rüstü Bey Caddesi No: 47 Gündogdu Mah. Izmit;2020-08-28 11:22:21.547000000;2020-08-28 11:45:20.380000000;41T1142 ;59;40,705926;29,988951;40,797486;29,950204;True;False;True
5354;93;327;Bagin Sokak No: 25 Vezirçiftligi Mah. Basiskele;Saricalar Caddesi No: 40 Kabaoglu Mah. Izmit;2020-08-28 11:22:33.423000000;2020-08-28 11:40:34.150000000;41T1111 ;39;40,742947;29,957712;40,796973;29,934346;True;False;True
5356;91;363;Cumhuriyet Caddesi No: 149 Fatih Mah. Basiskele;Tastepe Sokak No: 38 Turgut Mah. Izmit;2020-08-28 11:22:59.360000000;2020-08-28 11:46:48.137000000;41T1121 ;71;40,696395;29,973577;40,773445;29,92021;True;False;True
5357;92;192;Barbaros Caddesi No: 65 Karadenizliler Mah. Basiskele;Kavak Sokak No: 53 Damlar Mah. Basiskele;2020-08-28 11:23:16.720000000;2020-08-28 11:35:34.250000000;41T1142 ;39;40,740011;29,968588;40,698444;29,923252;True;False;True
5358;93;193;Ugur Sokak No: 8 Yesilyurt Mah. Basiskele;Malta Caddesi No: 27 Malta Mah. Izmit;2020-08-28 11:23:30.517000000;2020-08-28 11:42:18.550000000;41T1111 ;54;40,708941;29,961575;40,789352;29,948959;True;False;True
5359;94;312;Haci Bekir Sokak No: 5 Karadenizliler Mah. Basiskele;Ladin Sokak  Sanayi Mah. Izmit;2020-08-28 11:23:46.247000000;2020-08-28 11:31:30.007000000;41T1117 ;22;40,748125;29,960368;40,755468;29,940716;True;False;True
5360;91;410;Gedik Sokak No: 8 Vezirçiftligi Mah. Basiskele;Birlik Sokak No: 38 Arslanbey Mah. Kartepe;2020-08-28 11:24:00.917000000;2020-08-28 11:41:51.240000000;41T1121 ;38;40,735995;29,957649;40,701245;30,032265;True;False;True
5361;92;196;Haci Mecit Bulvari No: 33 Yesilyurt Mah. Basiskele;7. Sokak No: 22 Dogantepe Mah. Basiskele;2020-08-28 11:24:13.183000000;2020-08-28 11:44:27.843000000;41T1142 ;41;40,709276;29,948453;40,680793;29,993859;True;False;True
5362;93;147;Marti Sokak No: 22 Sanayi Mah. Izmit;Sapanca Yolu Caddesi  Emekevler Mah. Kartepe;2020-08-28 11:24:29.480000000;2020-08-28 11:45:27.843000000;41T1111 ;78;40,74279;29,947577;40,727804;30,099558;True;False;True
5363;94;162;Akkol Sok No: 15 Karadenizliler Mah. Basiskele;Ferda Sokak No: 2 Yuvacik Yakacik Mah. Basiskele;2020-08-28 11:24:44.780000000;2020-08-28 11:38:16.457000000;41T1117 ;41;40,744767;29,970837;40,682919;29,963351;True;False;True
5364;91;251;Mut Sokak No: 10 Mehmetaga Mah. Basiskele;Vezir Sokak No: 5 Kadiköy Mah. Izmit;2020-08-28 11:24:59.107000000;2020-08-28 11:35:19.110000000;41T1121 ;35;40,724823;29,989713;40,766545;29,941422;True;False;True
5365;92;187;Gündogan Sokak No: 4 Kullar Yakacik Mah. Basiskele;Anadolu Otoyolu  Serdar Mah. Izmit;2020-08-28 11:25:19.780000000;2020-08-28 11:46:02.077000000;41T1142 ;60;40,717142;29,985873;40,776064;29,896744;True;False;True
5366;93;416;Nuri Pasa Caddesi No: 50–54 Pasadag Mah. Basiskele;Çevik Sokak No: 21 Yuvacik Yakacik Mah. Basiskele;2020-08-28 11:25:32.653000000;2020-08-28 11:35:18.213000000;41T1111 ;24;40,7041;29,986032;40,688694;29,952247;True;False;True
5367;94;135;Onur Sokak No: 15 Pasadag Mah. Basiskele;Cumhuriyet Caddesi No: 207-15 Pasadag Mah. Basiskele;2020-08-28 11:25:47.390000000;2020-08-28 11:30:35.200000000;41T1117 ;12;40,700534;29,992728;40,704027;29,979202;True;False;True
5368;91;143;Çakir Sokak No: 6 Karadenizliler Mah. Basiskele;Vatan Caddesi No: 10 Acisu Mah. Kartepe;2020-08-28 11:26:05.373000000;2020-08-28 11:43:10.147000000;41T1121 ;72;40,739074;29,96471;40,724053;30,109197;True;False;True
5369;92;258;Osmanli Sokak No: 27 Yesilyurt Mah. Basiskele;Seçkin Sokak No: 14 Fatih Mah. Basiskele;2020-08-28 11:26:19.717000000;2020-08-28 11:35:24.167000000;41T1142 ;23;40,715185;29,951335;40,696319;29,975737;True;False;True
5370;93;259;Köroglu Sokak No: 28F Vezirçiftligi Mah. Basiskele;Turnaoglu Caddesi No: 19 Alikahya Atatürk Mah. Izmit;2020-08-28 11:26:35.920000000;2020-08-28 11:39:12.243000000;41T1111 ;37;40,745306;29,956897;40,774574;30,018636;True;False;True
5371;94;265;Orkide Sokak No: 17 Pasadag Mah. Basiskele;Izmit Sanayi Sitesi 7. Cadde  Sanayi Mah. Izmit;2020-08-28 11:26:47.283000000;2020-08-28 11:38:42.853000000;41T1117 ;37;40,70866;29,98492;40,746102;29,9464;True;False;True
5372;91;142;Keles Sokak No: 29 Yesilyurt Mah. Basiskele;Ayçiçegi Sokak No: 75 Yahyakaptan Mah. Izmit;2020-08-28 11:27:05.657000000;2020-08-28 11:37:25.520000000;41T1121 ;34;40,718514;29,954464;40,768569;29,977847;True;False;True
5373;92;349;Hoca Ahmet Yesevi Caddesi No: 179 Fatih Mah. Basiskele;Yunus Emre Caddesi No: 2 Barbaros Mah. Basiskele;2020-08-28 11:27:21.093000000;2020-08-28 11:33:34.507000000;41T1142 ;26;40,705102;29,952534;40,706073;29,925076;True;False;True
5374;93;197;Salim Dervisoglu Caddesi No: 320 Ovacik Mah. Basiskele;Gülderen Sokak No: 7 Dumlupinar Mah. Kartepe;2020-08-28 11:27:36.673000000;2020-08-28 11:36:32.437000000;41T1111 ;28;40,747587;29,983836;40,760835;30,025937;True;False;True
5375;94;170;Haci Idris Sokak No: 22 Karadenizliler Mah. Basiskele;Profesör Baki Komsuoglu Bulvari No: 515N Kabaoglu Mah. Izmit;2020-08-28 11:27:57.313000000;2020-08-28 11:47:12.680000000;41T1117 ;60;40,74257;29,963489;40,822229;29,924443;True;False;True
5376;91;198;Yeni Demiryolu Caddesi  Köseköy Mah. Kartepe;Hasat Sokak No: 28C Ovacik Mah. Basiskele;2020-08-28 11:28:18.753000000;2020-08-28 11:39:12.167000000;41T1121 ;25;40,74896;29,995437;40,757217;29,971341;True;False;True
5377;92;396;Senlikli Sokak No: 5 Yesilyurt Mah. Basiskele;Veli Sok No: 8 Tepecik Mah. Basiskele;2020-08-28 11:28:36.940000000;2020-08-28 11:37:20.380000000;41T1142 ;20;40,710848;29,958463;40,717175;29,991655;True;False;True
5378;93;150;Erler Sokak No: 8 Yesilyurt Mah. Basiskele;Heyrek Caddesi No: 48 Suadiye Mah. Kartepe;2020-08-28 11:28:49.660000000;2020-08-28 11:51:34.150000000;41T1111 ;80;40,716414;29,956537;40,70635;30,063301;True;False;True
5380;91;161;Kelebek Sokak No: 9 Fatih Mah. Basiskele;Veli Sok No: 8 Tepecik Mah. Basiskele;2020-08-28 11:29:12.893000000;2020-08-28 11:37:48.137000000;41T1121 ;56;40,704013;29,960784;40,792427;29,977087;True;False;True
5381;92;164;Ovacik, Alsancak Cd. No:179, 41140 Basiskele/Kocaeli, Türkiye;Kadiköy, Bagdat Cd. No:165, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 11:42:39.323000000;2020-08-28 11:56:34.250000000;41T1142 ;40;40,738482;29,984879;40,767506;29,949275;True;False;True
5382;93;131;Yaylacik, Kanal Yolu Cd. No:75, 41140 Basiskele/Kocaeli, Türkiye;Karabas, Oramiral Salim Dervisoglu Cd. No:82, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:42:58.807000000;2020-08-28 11:54:18.550000000;41T1111 ;36;40,731956;29,974416;40,760008;29,934401;True;False;True
5383;94;199;Mehmetaga, Kanal Yolu Cd. No:33, 41140 Basiskele/Kocaeli, Türkiye;M. Alipasa, Köse Sk. No:26, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 11:43:13.650000000;2020-08-28 11:54:30.007000000;41T1117 ;34;40,731729;29,985187;40,766193;29,95102;True;False;True
5384;91;417;Karadenizliler, Fulya Sk. No:17, 41140 Basiskele/Kocaeli, Türkiye;Gültepe, Çagdas Sk. 6a, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 11:43:29.777000000;2020-08-28 11:55:51.240000000;41T1121 ;40;40,74205;29,972028;40,770222;29,912465;True;False;True
5385;92;273;Yaylacik, Yeliz Sk. No:16, 41140 Basiskele/Kocaeli, Türkiye;Gündogdu, Kocadere Sk. No:14, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 11:43:45.263000000;2020-08-28 12:02:27.843000000;41T1142 ;55;40,724759;29,979224;40,79359;29,952864;True;False;True
5386;93;267;Karadenizliler Mh., Yin Yapi Araç Deposu No:32, 41140 Basiskele/Kocaeli, Türkiye;Yesilkent, Manzara Cd. No:22, 41030 Basiskele/Kocaeli, Türkiye;2020-08-28 11:44:01.293000000;2020-08-28 12:02:27.843000000;41T1111 ;55;40,73929;29,976483;40,686507;29,927783;True;False;True
5387;94;417;Ovacik, Alsancak Cd. No:237, 41140 Basiskele/Kocaeli, Türkiye;Atakent Mh., Fulden Sk No:30, 41275 BASISKELE/Basiskele/Kocaeli, Türkiye;2020-08-28 11:44:16.577000000;2020-08-28 12:00:16.457000000;41T1117 ;60;40,737731;29,986679;40,702084;29,894324;True;False;True
5388;91;423;Yaylacik, Basra Sk. No:1, 41140 Basiskele/Kocaeli, Türkiye;Kiliçarslan, Iznik Cd., 41030 Basiskele/Kocaeli, Türkiye;2020-08-28 11:44:37.560000000;2020-08-28 12:06:19.110000000;41T1121 ;65;40,729847;29,982646;40,659699;29,922201;True;False;True
5389;92;383;Karadenizliler, Basyigit Cd. No:152, 41140 Basiskele/Kocaeli, Türkiye;Sanayi Mh., Fevzi Çakmak Cd No:108, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:44:59.890000000;2020-08-28 11:51:02.077000000;41T1142 ;18;40,734391;29,975631;40,749544;29,954773;True;False;True
5390;93;200;Yaylacik, Kanal Yolu Cd. No:77, 41140 Basiskele/Kocaeli, Türkiye;Cumhuriyet, Hanimeli Sk. No:18, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 11:45:16.047000000;2020-08-28 12:02:18.213000000;41T1111 ;65;40,73296;29,974059;40,759029;29,875803;True;False;True
5391;94;150;Yaylacik, Dostluk Sk. No:56, 41140 Basiskele/Kocaeli, Türkiye;Tavsantepe, Ata Sk. No:2, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 11:45:32.313000000;2020-08-28 12:00:35.200000000;41T1117 ;40;40,725999;29,971958;40,781215;29,960841;True;False;True
5392;91;231;Yaylacik, Ak Sk. No:40, 41140 Basiskele/Kocaeli, Türkiye;Yahyakaptan, Saglik Sk. No:1, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 11:46:01.813000000;2020-08-28 11:58:10.147000000;41T1121 ;38;40,726453;29,971342;40,770678;29,97168;True;False;True
5393;92;201;Mehmetaga, Kanal Yolu Cd. No:19, 41140 Basiskele/Kocaeli, Türkiye;Yahyakaptan Mh, Rüzgarli Sk 3B, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 11:46:16.923000000;2020-08-28 11:56:24.167000000;41T1142 ;35;40,731003;29,985832;40,762977;29,970376;True;False;True
5394;93;214;Yaylacik, Unnamed Road, 41140 Basiskele/Kocaeli, Türkiye;Bekirdere, Murat Sk. No:24, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 11:46:34.283000000;2020-08-28 12:02:12.243000000;41T1111 ;43;40,732172;29,969794;40,776809;29,955707;True;False;True
5395;94;202;Yaylacik, Karamürsel Cd. No:213, 41140 Basiskele/Kocaeli, Türkiye;Sanayi Mh., Izmit Sanayi Sitesi 7. Cd No:54, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:46:51.097000000;2020-08-28 11:55:42.853000000;41T1117 ;30;40,726257;29,980149;40,745836;29,948643;True;False;True
5396;91;202;Yaylacik, Kanal Yolu Cd. No:73, 41140 Basiskele/Kocaeli, Türkiye;Körfez, Oramiral Salim Dervisoglu Cd. No:166, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:47:34.817000000;2020-08-28 11:58:25.520000000;41T1121 ;38;40,733251;29,974912;40,762309;29,95495;True;False;True
5397;92;283;Yaylacik, Kanal Yolu Cd. No:77, 41140 Basiskele/Kocaeli, Türkiye;Yenisehir, Bulut Sk. No:13, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 11:47:50.723000000;2020-08-28 11:57:34.507000000;41T1142 ;30;40,733843;29,974104;40,769279;29,960101;True;False;True
5398;93;140;ovacik mahallesi kullar caddesi kizköprü mevkii 187/1, Ovacik, 41140 Basiskele/Kocaeli, Türkiye;Yahyakaptan, Akasyalar Cd. No:24, 41000 Izmit/Kocaeli, Türkiye;2020-08-28 11:48:16.223000000;2020-08-28 11:51:32.437000000;41T1111 ;38;40,739027;29,98254;40,766821;29,976821;True;False;True
5399;94;205;Yaylacik, Kanal Yolu Cd. No:61, 41140 Basiskele/Kocaeli, Türkiye;Körfez, Sht. Basri Sk. No:95, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:48:33.723000000;2020-08-28 11:58:12.680000000;41T1117 ;30;40,732156;29,978652;40,760796;29,956252;True;False;True
5400;91;238;Mehmetaga, Incirdibi Sk. No:36, 41140 Basiskele/Kocaeli, Türkiye;Kozluk Mh., Salim Dervisoglu Cd No:55, 41200 Izmit/Kocaeli, Türkiye;2020-08-28 11:48:56.707000000;2020-08-28 12:00:12.167000000;41T1121 ;40;40,727794;29,987489;40,761645;29,913905;True;False;True
5401;92;411;Mehmetaga, Ozkar Sk. No:36, 41140 Basiskele/Kocaeli, Türkiye;Kuruçesme Fatih, Kazim Özalp Cd. No:85, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 11:49:31.647000000;2020-08-28 12:08:31.647000000;41T1142 ;70;40,727734;29,98534;40,768485;29,867671;True;False;True
5402;93;188;Yaylacik, Karamürsel Cd. No:266, 41140 Basiskele/Kocaeli, Türkiye;Karabas Mh., Salim Dervisoglu Cd 82-2, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 11:49:47.740000000;2020-08-28 12:01:47.740000000;41T1111 ;40;40,7285;29,977185;40,759557;29,933976;True;False;True
5403;94;240;Ovacik, Mimar Sk. No:10, 41140 Basiskele/Kocaeli, Türkiye;Karadenizliler, Ordulu Cd. No:106, 41140 Basiskele/Kocaeli, Türkiye;2020-08-28 11:50:05.913000000;2020-08-28 11:54:05.913000000;41T1117 ;12;40,740769;29,979871;40,750208;29,960561;True;False;True
